Date,Latitude,Longitude
2021-03-14T11:19:45.571Z,33.8005661,74.9360541799988
2021-03-14T11:20:59.532Z,33.8006117,74.9352197
2021-03-14T12:18:32.895Z,32.6557495,74.8085134
2021-03-14T14:05:15.913Z,32.6534604,74.935949299999
2021-03-14T14:06:41.792Z,33.8007804200001,74.9359948999989
2021-03-14T14:10:38.199Z,32.6534604,74.9355799399995
2021-03-14T14:12:36.716Z,33.8009673800001,74.9358717799991
2021-03-14T14:14:21.200Z,33.8010722600001,74.836092
2021-03-14T05:27:45.985Z,33.8009810600001,74.9357349799993
2021-03-14T08:51:46.121Z,33.8010129800001,74.9357760199992
2021-03-14T18:48:07.437Z,33.8010813800001,74.9355206599996
2021-03-14T04:39:51.749Z,33.80060258,74.9357896999992
2021-03-14T04:42:45.441Z,33.8008533800001,74.9358444199991
2021-03-14T04:44:55.226Z,33.8010585800001,74.93526074
2021-03-14T04:45:42.106Z,32.899523,74.9358717799991
2021-03-14T08:06:35.319Z,33.80048858,74.9353884199998
2021-03-14T08:09:14.012Z,33.80032898,74.935972099999
2021-03-14T08:12:01.111Z,33.80031986,74.8085134
2021-03-14T08:50:21.608Z,33.8010996200001,74.9355753799995
2021-03-14T08:52:24.028Z,33.8008077800001,74.9353063399999
2021-03-14T09:03:48.938Z,33.8011269800001,74.9354978599996
2021-03-14T09:16:26.691Z,32.809142,74.9358717799991
2021-03-14T09:23:19.985Z,33.80052962,74.843392
2021-03-14T09:28:41.103Z,33.8006755400001,74.9353975399998
2021-03-14T09:31:20.537Z,33.80035634,74.9357942599992
2021-03-14T09:34:04.420Z,33.8009217800001,74.9356574599994
2021-03-14T09:35:19.054Z,32.610893,74.9353519399998
2021-03-14T09:54:38.687Z,33.80039282,74.9356802599994
2021-03-14T09:57:28.201Z,33.8007074600001,74.9355525799995
2021-03-14T10:03:56.208Z,33.8004521,74.9355662599995
2021-03-14T10:05:53.286Z,33.8003803,74.9355525799995
2021-03-14T10:08:06.611Z,32.6534604,74.9360176999989
2021-03-14T10:09:21.027Z,33.8008123400001,74.93523794
2021-03-14T10:10:13.798Z,33.80063906,74.9355799399995
2021-03-14T10:11:38.709Z,33.8011452200001,74.8085134
2021-03-14T10:13:59.255Z,33.8010996200001,74.935931059999
2021-03-14T10:14:40.360Z,33.8004749,74.9355662599995
2021-03-14T10:59:25.115Z,33.8007257000001,74.9356893799993
2021-03-14T11:29:18.170Z,33.8009993000001,74.9358900199991
2021-03-14T11:39:55.127Z,32.809142,74.9346492066979
2021-03-14T11:42:53.318Z,33.8004977,74.9346492066979
2021-03-14T11:45:00.711Z,33.8009172200001,74.8085134
2021-03-14T12:11:18.784Z,33.80048402,74.9346492066979
2021-03-14T12:13:33.296Z,33.8006755400001,74.9353564999998
2021-03-14T12:17:55.969Z,33.8011041800001,74.9358808999991
2021-03-14T06:49:06.048Z,33.8008397000001,74.9356118599995
2021-03-14T06:51:23.903Z,32.684717,74.935908259999
2021-03-14T06:54:29.536Z,33.8006709800001,74.935926499999
2021-03-14T06:57:27.567Z,33.8005433,74.935944739999
2021-03-14T06:59:30.743Z,33.8004065,74.9356392199994
2021-03-14T07:01:57.135Z,33.80053874,74.771757
2021-03-14T08:02:49.228Z,33.8008625000001,74.836092
2021-03-14T09:22:37.703Z,33.80057066,74.9352789799999
2021-03-14T09:23:45.118Z,33.8010038600001,74.9347205
2021-03-14T09:26:09.381Z,33.80052962,74.9352926599999
2021-03-14T09:28:19.276Z,33.8008716200001,74.9354932999996
2021-03-14T09:29:41.025Z,33.80034266,74.9355115399996
2021-03-14T09:30:38.903Z,33.8007986600001,74.9355115399996
2021-03-14T11:47:02.529Z,33.8008761800001,74.742486
2021-03-14T11:54:51.521Z,33.80051138,74.9357988199992
2021-03-14T06:20:27.463Z,33.8006618600001,74.935967539999
2021-03-14T06:22:13.236Z,33.80042474,74.9358626599991
2021-03-14T06:28:59.253Z,33.8005661,74.9356027399995
2021-03-14T06:34:00.742Z,33.80037458,74.9353108999999
2021-03-14T06:57:02.800Z,33.8004749,74.9360040199989
2021-03-14T06:59:10.253Z,33.8006983400001,74.935958419999
2021-03-14T07:52:39.722Z,33.80050682,74.935962979999
2021-03-14T07:54:06.309Z,33.8003609,74.9354568199997
2021-03-14T09:04:45.678Z,33.8003837,74.9357395399993
2021-03-14T10:05:38.179Z,33.8010449000001,74.9358900199991
2021-03-14T10:11:13.580Z,33.8010084200001,74.9357714599992
2021-03-14T10:41:10.973Z,32.602528,74.9359903399989
2021-03-14T11:50:08.396Z,33.80039738,74.9358580999991
2021-03-14T13:05:56.662Z,33.8007120200001,74.9355252199996
2021-03-14T04:27:36.769Z,33.8007758600001,74.9356620199994
2021-03-14T04:34:43.330Z,32.6534604,74.9352880999999
2021-03-14T16:39:49.198Z,33.8008670600001,74.9356209799994
2021-03-14T17:03:06.519Z,33.80046578,74.843392
2021-03-14T17:23:42.191Z,33.8006527400001,74.9358991399991
2021-03-14T17:31:56.340Z,33.8010175400001,74.9357121799993
2021-03-14T18:26:53.551Z,33.8003381,74.9359903399989
2021-03-14T18:33:35.473Z,33.80059802,74.9358808999991
2021-03-14T18:42:57.667Z,33.8009126600001,74.9355799399995
2021-03-14T18:51:22.884Z,33.8009263400001,74.9359994599989
2021-03-14T02:26:01.523Z,33.80050682,74.9357942599992
2021-03-14T06:06:18.324Z,32.6534604,74.9360085799989
2021-03-14T06:06:47.794Z,33.80042018,74.8080513
2021-03-14T06:09:02.051Z,33.80050226,74.9358170599992
2021-03-14T06:09:08.386Z,33.8006345,74.9355708199995
2021-03-14T06:10:53.210Z,33.8011041800001,74.808429
2021-03-14T06:31:32.589Z,32.869956,74.93523338
2021-03-14T06:34:32.352Z,33.80059802,74.9359766599989
2021-03-14T06:36:45.571Z,33.80046578,74.9356756999994
2021-03-14T06:42:51.833Z,33.80041106,74.9354112199997
2021-03-14T06:44:04.924Z,33.8008944200001,74.9356437799994
2021-03-14T07:05:20.685Z,33.80033354,74.9356528999994
2021-03-14T07:13:41.286Z,33.8003153,74.9358808999991
2021-03-14T07:15:46.573Z,33.8008579400001,74.9353792999998
2021-03-14T07:20:52.137Z,33.8007393800001,74.9360450599989
2021-03-14T07:32:22.527Z,33.8006573000001,74.9353428199998
2021-03-14T07:36:02.608Z,33.8009947400001,74.9353382599998
2021-03-14T07:43:12.479Z,33.8006481800001,74.9353063399999
2021-03-14T07:44:28.065Z,33.8010905000001,74.9356072999995
2021-03-14T07:46:51.956Z,33.8009354600001,74.9352880999999
2021-03-14T09:23:31.897Z,33.8009445800001,74.9358124999992
2021-03-14T09:53:54.634Z,32.6589274746276,74.9359994599989
2021-03-14T09:59:57.638Z,33.8009856200001,74.8085134
2021-03-15T10:01:30.228Z,33.8011589000001,74.9358079399992
2021-03-15T10:02:56.329Z,33.8006846600001,74.9360176999989
2021-03-15T10:05:32.922Z,33.80035178,74.9346492066979
2021-03-15T10:07:22.660Z,32.6534604,74.8085134
2021-03-15T10:08:10.997Z,33.8007029000001,74.9358216199992
2021-03-15T10:11:43.015Z,33.8011497800001,74.9358261799992
2021-03-15T10:26:28.013Z,33.80045666,74.9353975399998
2021-03-15T10:27:22.531Z,33.80038826,74.9346492066979
2021-03-15T10:31:27.850Z,32.604911,74.93525162
2021-03-15T10:39:42.893Z,33.8006618600001,74.9357668999992
2021-03-15T10:43:20.370Z,33.8008670600001,74.742486
2021-03-15T10:59:34.447Z,33.80056154,74.9355844999995
2021-03-15T11:03:47.245Z,33.8009445800001,74.9354385799997
2021-03-15T11:06:51.817Z,33.8006846600001,74.9352652999999
2021-03-15T11:21:21.618Z,33.80058434,74.9354203399997
2021-03-15T11:23:44.515Z,33.8009035400001,74.9356392199994
2021-03-15T11:25:07.668Z,33.8007941000001,74.9355753799995
2021-03-15T11:26:19.459Z,33.8009217859207,74.935908259999
2021-03-15T11:29:19.457Z,33.80041562,74.9354796199996
2021-03-15T11:58:13.028Z,33.8011406600001,74.93522426
2021-03-15T12:05:11.919Z,33.8011543400001,74.9357167399993
2021-03-15T12:08:45.136Z,33.8010813800001,74.9353519399998
2021-03-15T12:17:31.593Z,33.8008442600001,74.935944739999
2021-03-15T12:24:06.285Z,32.6534604,74.9355480199995
2021-03-15T12:25:40.781Z,33.8006983400001,74.8085134
2021-03-15T12:47:28.609Z,33.80061626,74.9358854599991
2021-03-15T13:53:43.017Z,32.610893,74.9355981799995
2021-03-15T14:01:24.617Z,33.8009856200001,74.9358626599991
2021-03-15T14:04:31.771Z,33.8008123400001,74.9358535399991
2021-03-15T14:06:28.969Z,33.80051138,74.9357076199993
2021-03-15T14:50:55.373Z,33.8009354600001,74.9357805799992
2021-03-15T14:57:19.676Z,33.8010038600001,74.9355480199995
2021-03-15T15:00:17.225Z,33.8010585800001,74.9357212999993
2021-03-15T10:42:26.356Z,33.8006573000001,74.9354340199997
2021-03-15T10:44:18.953Z,33.8009719400001,74.935908259999
2021-03-15T10:51:54.422Z,33.8010996200001,74.9353929799998
2021-03-15T10:53:42.670Z,33.8011361000001,74.9353200199999
2021-03-15T10:55:57.220Z,33.80037914,74.93523338
2021-03-15T11:27:50.210Z,32.684717,74.9355069799996
2021-03-15T11:30:42.859Z,32.6589274746276,74.9353291399999
2021-03-15T08:52:36.684Z,33.8008579400001,74.9360222599989
2021-03-15T08:55:08.576Z,33.8009217859207,74.8085134
2021-03-15T09:04:39.290Z,33.8009810600001,74.9358763399991
2021-03-15T09:09:26.623Z,33.8010585800001,74.9355616999995
2021-03-15T09:36:27.922Z,33.80060714,74.9357623399992
2021-03-15T09:38:05.609Z,33.8009400200001,74.935935619999
2021-03-15T09:39:08.603Z,32.894617,74.9360632999988
2021-03-15T09:40:32.871Z,33.8007530600001,74.9354431399997
2021-03-15T09:42:41.455Z,33.8009901800001,74.935926499999
2021-03-15T09:45:53.802Z,33.8006573000001,74.9353519399998
2021-03-15T10:01:44.451Z,33.8009582600001,74.9354157799997
2021-03-15T10:05:00.923Z,33.80037914,74.9359903399989
2021-03-15T11:53:48.925Z,33.8005205,74.9353701799998
2021-03-15T11:57:57.834Z,33.8007439400001,74.9356027399995
2021-03-15T11:59:09.779Z,33.8010813800001,74.9357167399993
2021-03-15T12:01:15.482Z,33.8005205,74.9352789799999
2021-03-15T12:04:07.140Z,33.8005433,74.771757
2021-03-15T12:05:22.130Z,33.8007804200001,74.9357851399992
2021-03-15T05:42:30.613Z,33.8011133000001,74.9358307399992
2021-03-15T05:44:50.933Z,33.8004293,74.9359036999991
2021-03-15T05:46:53.455Z,33.80053418,74.9358398599991
2021-03-15T05:48:22.780Z,33.80042474,74.9353792999998
2021-03-15T06:33:22.107Z,33.8011406600001,74.9352789799999
2021-03-15T07:21:14.523Z,33.8008169000001,74.9358945799991
2021-03-15T07:23:35.564Z,33.80062994,74.9359812199989
2021-03-15T10:05:01.803Z,33.80057522,74.93522882
2021-03-15T10:07:34.226Z,33.8009856200001,74.9356027399995
2021-03-15T11:11:54.811Z,33.8007758600001,74.9359903399989
2021-03-15T11:14:10.008Z,33.8006892200001,74.9355297799996
2021-03-15T13:37:52.183Z,33.8009217859207,74.9357440999993
2021-03-15T13:39:32.041Z,33.80057978,74.935940179999
2021-03-15T13:40:44.957Z,33.80062538,74.9355480199995
2021-03-15T13:42:51.908Z,33.8008625000001,74.9355388999996
2021-03-15T06:06:05.168Z,33.80059346,74.808429
2021-03-15T06:08:12.267Z,33.80036546,74.9358535399991
2021-03-15T06:09:43.885Z,33.8006846600001,74.9356483399994
2021-03-15T06:32:18.481Z,33.80053874,74.9356756999994
2021-03-15T06:34:45.561Z,33.8006481800001,74.93522426
2021-03-15T06:41:44.563Z,33.80038826,74.9358261799992
2021-03-15T06:44:08.484Z,33.8005661,74.8085134
2021-03-15T06:45:27.101Z,33.80034722,74.9355890599995
2021-03-15T06:56:43.579Z,33.80036546,74.935921939999
2021-03-15T06:58:09.120Z,33.8006709800001,74.8085134
2021-03-15T07:00:00.991Z,33.8010677000001,74.9359812199989
2021-03-15T07:08:58.144Z,33.80053418,74.9357076199993
2021-03-15T07:10:59.057Z,33.80044298,74.9354522599997
2021-03-15T08:21:56.120Z,33.8003837,74.9356939399993
2021-03-15T08:23:04.033Z,33.80043842,74.9354613799997
2021-03-15T08:24:15.556Z,33.80036546,74.9358398599991
2021-03-15T08:25:46.625Z,32.869956,74.9356711399994
2021-03-15T08:28:01.232Z,33.8008442600001,74.9356711399994
2021-03-15T08:34:19.094Z,33.80041562,74.9358580999991
2021-03-15T08:49:03.784Z,33.8009947400001,74.9358672199991
2021-03-15T08:51:49.014Z,33.8009354600001,74.9356893799993
2021-03-15T14:13:25.955Z,33.8010357800001,74.9356346599994
2021-03-15T06:04:41.381Z,33.8007348200001,74.9352425
2021-03-15T06:22:19.315Z,33.8010084200001,74.9356164199994
2021-03-15T06:58:37.722Z,33.8010905000001,74.9360359399989
2021-03-15T10:47:23.496Z,33.80063906,74.9355024199996
2021-03-15T10:48:53.353Z,33.8010768200001,74.9353382599998
2021-03-15T10:50:03.382Z,33.80046122,74.9357532199993
2021-03-16T10:52:03.400Z,33.8010266600001,74.9360359399989
2021-03-16T10:29:26.074Z,33.8006755400001,74.9360404999989
2021-03-16T13:55:09.818Z,33.8011178600001,74.9353564999998
2021-03-16T09:32:32.414Z,33.8008397000001,74.9354659399997
2021-03-16T11:55:18.129Z,33.80043842,74.9346492066979
2021-03-16T12:06:56.928Z,33.80052506,74.93525618
2021-03-16T12:11:25.450Z,33.8009217859207,74.935917379999
2021-03-16T09:58:32.309Z,33.8008123400001,74.9358489799991
2021-03-16T10:44:42.338Z,33.80046578,74.9360404999989
2021-03-16T05:27:32.749Z,33.8010129800001,74.9360496199988
2021-03-16T07:07:21.471Z,33.8009993000001,74.9355206599996
2021-03-16T07:47:14.609Z,33.8007576200001,74.93526074
2021-03-16T17:22:41.680Z,33.8006801000001,74.9356072999995
2021-03-16T06:54:55.760Z,33.8008214600001,74.9355069799996
2021-03-16T07:08:38.387Z,33.80059346,74.9355525799995
2021-03-16T08:04:37.692Z,33.80056154,74.9352425
2021-03-16T08:06:29.842Z,33.8008670600001,74.9356848199994
2021-03-16T08:16:39.605Z,33.8008397000001,74.9357030599993
2021-03-16T08:33:13.542Z,33.8005433,74.9354340199997
2021-03-16T09:00:19.060Z,33.8009628200001,74.8085134
2021-03-16T09:11:27.651Z,33.8007895400001,74.9356209799994
2021-03-16T09:46:40.000Z,33.8007941000001,74.9354248999997
2021-03-16T09:53:20.775Z,32.6534604,74.9354932999996
2021-03-16T10:09:40.884Z,33.8009309000001,74.9354020999998
2021-03-16T10:21:41.245Z,33.8009400200001,74.93522882
2021-03-16T10:24:26.852Z,33.8011269800001,74.9357577799993
2021-03-16T10:33:23.570Z,33.80052506,74.9352744199999
2021-03-16T10:37:00.402Z,33.8006481800001,74.935953859999
2021-03-16T10:42:12.215Z,33.80047034,74.9360222599989
2021-03-16T10:44:23.739Z,33.8009673800001,74.9352926599999
2021-03-16T10:46:44.726Z,33.8009035400001,74.9356072999995
2021-03-16T11:16:00.529Z,33.8009126600001,74.9356118599995
2021-03-16T11:31:08.009Z,33.8007576200001,74.9354568199997
2021-03-16T11:33:16.489Z,33.8011589000001,74.9356711399994
2021-03-16T12:25:30.898Z,33.8010540200001,74.9352698599999
2021-03-16T12:27:18.627Z,33.80033354,74.9354066599997
2021-03-16T13:06:48.490Z,33.80064362,74.9354887399996
2021-03-16T13:06:54.609Z,33.80045666,74.9354796199996
2021-03-16T05:56:44.358Z,33.80059802,74.9358991399991
2021-03-16T06:14:14.806Z,32.6534604,74.9360040199989
2021-03-16T07:57:29.981Z,33.8008351400001,74.9353200199999
2021-03-16T08:05:12.193Z,33.80051138,74.935972099999
2021-03-16T10:40:51.536Z,33.8010403400001,74.935944739999
2021-03-16T10:47:42.606Z,33.8008807400001,74.8080513
2021-03-16T10:58:48.682Z,33.8008214600001,74.9353792999998
2021-03-16T11:05:21.935Z,33.80061626,74.935931059999
2021-03-16T11:12:36.002Z,33.80032898,74.8085134
2021-03-16T11:17:49.621Z,33.8011589000001,74.9358216199992
2021-03-16T11:24:07.703Z,33.80032442,74.9359948999989
2021-03-16T11:36:15.682Z,33.80034722,74.9356848199994
2021-03-16T11:44:01.052Z,33.8006983400001,74.9353200199999
2021-03-16T11:50:46.375Z,33.80042474,74.9357942599992
2021-03-16T11:59:02.784Z,33.8009400200001,74.9355434599996
2021-03-16T12:07:18.298Z,33.8004521,74.9356574599994
2021-03-16T12:15:30.359Z,33.8006573000001,74.9356984999993
2021-03-16T12:21:13.493Z,33.8006345,74.9353382599998
2021-03-16T12:26:26.848Z,33.80037002,74.9354841799996
2021-03-16T12:31:40.560Z,33.8007211400001,74.9352698599999
2021-03-16T12:39:43.020Z,33.8010403400001,74.9360541799988
2021-03-16T12:54:19.701Z,32.602528,74.9353154599999
2021-03-16T13:03:22.579Z,33.8008260200001,74.9358945799991
2021-03-16T13:11:49.451Z,33.80046122,74.9353701799998
2021-03-16T04:36:51.625Z,33.8008716200001,74.9354659399997
2021-03-16T04:42:36.157Z,33.8003381,74.9353929799998
2021-03-16T04:49:00.258Z,33.8007986600001,74.9360359399989
2021-03-16T04:58:19.775Z,33.8006664200001,74.9358945799991
2021-03-16T05:04:42.655Z,33.80032442,74.9357212999993
2021-03-16T05:16:42.344Z,32.6534604,74.9354568199997
2021-03-16T05:22:51.063Z,33.8007302600001,74.9357304199993
2021-03-16T05:32:05.073Z,33.80054786,74.935949299999
2021-03-16T05:42:53.440Z,33.80037914,74.9355297799996
2021-03-16T05:53:59.314Z,33.8009719400001,74.8055082187056
2021-03-16T06:00:37.409Z,33.8008807400001,74.9357212999993
2021-03-16T06:03:31.994Z,33.8009491400001,74.9354340199997
2021-03-16T06:14:44.955Z,33.80053874,74.9355844999995
2021-03-16T06:34:40.779Z,33.8004065,74.9356255399994
2021-03-16T06:44:08.468Z,33.8010266600001,74.9352744199999
2021-03-16T07:02:36.773Z,33.8010905000001,74.9355434599996
2021-03-16T07:10:22.379Z,33.8011269800001,74.935949299999
2021-03-16T07:16:49.401Z,33.8009172200001,74.9355388999996
2021-03-16T07:23:15.593Z,33.80057066,74.9355662599995
2021-03-16T07:30:33.840Z,33.8009628200001,74.9360404999989
2021-03-16T07:44:01.904Z,33.8009172200001,74.9354294599997
2021-03-16T08:00:48.747Z,33.80057522,74.9353792999998
2021-03-16T08:03:18.050Z,33.8008533800001,74.9355616999995
2021-03-16T08:18:20.195Z,33.8010950600001,74.9358033799992
2021-03-16T08:25:29.505Z,33.80038826,74.9355936199995
2021-03-16T10:30:47.322Z,33.8007257000001,74.9352835399999
2021-03-16T10:39:36.363Z,33.8010813800001,74.9355708199995
2021-03-16T10:47:29.491Z,33.8011224200001,74.93522882
2021-03-16T10:56:34.660Z,33.80055242,74.9357668999992
2021-03-16T11:02:07.512Z,33.8007302600001,74.935926499999
2021-03-16T11:23:10.240Z,33.8011361000001,74.9358626599991
2021-03-16T11:29:03.471Z,32.6534604,74.9352880999999
2021-03-16T11:39:02.497Z,33.8009901800001,74.9357212999993
2021-03-16T11:47:08.409Z,33.8007120200001,74.9356665799994
2021-03-16T11:53:19.613Z,33.8008898600001,74.9357942599992
2021-03-16T12:03:01.180Z,33.80039282,74.9360176999989
2021-03-16T12:11:21.206Z,33.8006801000001,74.9353747399998
2021-03-16T12:45:02.983Z,33.8009537000001,74.9356984999993
2021-03-17T11:25:53.972Z,33.8004293,74.9356620199994
2021-03-17T06:52:08.439Z,33.8011406600001,74.9357395399993
2021-03-17T11:00:16.291Z,33.8003609,74.9355343399996
2021-03-17T11:06:40.468Z,33.8004293,74.9354066599997
2021-03-17T05:00:46.727Z,33.8008305800001,74.9360040199989
2021-03-17T05:06:52.414Z,33.8009582600001,74.9358170599992
2021-03-17T05:13:05.017Z,32.6534604,74.9352835399999
2021-03-17T10:29:53.367Z,33.8011178600001,74.9352698599999
2021-03-17T13:01:02.472Z,32.6534604,74.9355160999996
2021-03-17T05:49:53.263Z,33.8010084200001,74.9359948999989
2021-03-17T05:51:13.147Z,32.6557495,74.9353656199998
2021-03-17T05:53:59.018Z,33.80040194,74.9358261799992
2021-03-17T05:55:10.582Z,33.8009445800001,74.731535
2021-03-17T07:56:36.776Z,33.80062082,74.935940179999
2021-03-17T09:21:35.076Z,32.6534604,74.9352197
2021-03-17T09:55:37.620Z,33.8011087400001,74.9358489799991
2021-03-17T09:58:59.300Z,33.80046122,74.8085134
2021-03-17T10:01:25.610Z,33.8009172200001,74.9353336999998
2021-03-17T10:42:16.785Z,33.8008944200001,74.93524706
2021-03-17T04:39:21.839Z,33.8011406600001,74.9356665799994
2021-03-17T05:33:59.611Z,33.80047946,74.935953859999
2021-03-17T06:21:47.294Z,33.8010905000001,74.9355981799995
2021-03-17T07:08:36.352Z,33.8010722600001,74.9353428199998
2021-03-17T10:06:52.328Z,33.8007621800001,74.9356118599995
2021-03-17T12:18:42.786Z,33.8009217859207,74.9357030599993
2021-03-17T12:22:49.074Z,33.8010084200001,74.9359812199989
2021-03-17T12:34:58.327Z,33.8007029000001,74.9354704999997
2021-03-17T12:41:14.293Z,33.80034722,74.9359857799989
2021-03-17T05:52:17.121Z,32.899523,74.9359766599989
2021-03-17T08:50:53.720Z,32.6534604,74.9354476999997
2021-03-17T08:50:53.720Z,33.80033354,74.9352972199999
2021-03-17T08:50:53.720Z,33.8011315400001,74.9354841799996
2021-03-17T07:44:11.043Z,33.8007348200001,74.9356118599995
2021-03-17T07:44:11.043Z,33.8011543400001,74.9356300999994
2021-03-17T07:44:11.043Z,32.6534604,74.9354750599997
2021-03-17T07:44:11.043Z,32.604911,74.9360541799988
2021-03-17T10:38:09.410Z,33.8008032200001,74.9358033799992
2021-03-17T11:05:46.545Z,33.8010449000001,74.9356392199994
2021-03-17T15:54:15.447Z,33.80034266,74.9358672199991
2021-03-17T16:39:02.286Z,33.80031986,74.9353656199998
2021-03-17T06:16:51.485Z,32.894617,74.9353656199998
2021-03-17T07:43:57.231Z,33.8007667400001,74.9353473799998
2021-03-17T09:24:01.117Z,33.8010859400001,74.9354796199996
2021-03-17T09:35:18.228Z,33.8008989800001,74.9357532199993
2021-03-17T09:55:24.228Z,33.80035178,74.8085134
2021-03-17T09:56:26.596Z,33.8003381,74.9360404999989
2021-03-17T10:32:35.073Z,33.8011497800001,74.9346492066979
2021-03-17T11:57:59.757Z,33.8011315400001,74.9346492066979
2021-03-16T09:12:31.094Z,26.92207,75.778885
2021-03-16T10:52:55.698Z,26.916194,75.820349
2021-03-16T12:12:58.064Z,26.916194,75.820349
2021-03-16T13:08:16.906Z,26.92207,75.778885
2021-03-16T14:21:03.017Z,26.9154576,75.8189817
2021-03-16T13:36:19.128Z,26.92207,75.778885
2021-03-16T08:19:59.436Z,26.7478907,77.5413537
2021-03-16T10:02:59.038Z,26.92207,75.778885
2021-03-16T12:47:04.600Z,26.916194,75.820349
2021-03-16T14:10:12.367Z,26.7478907,77.5413537
2021-03-16T14:48:04.789Z,26.92207,75.778885
2021-03-16T15:11:23.711Z,26.916194,75.820349
2021-03-16T05:41:02.991Z,26.916194,75.820349
2021-03-16T05:50:26.556Z,26.92207,75.778885
2021-03-16T15:55:07.091Z,26.92207,75.778885
2021-03-16T10:59:38.092Z,25.2831551,74.6371154
2021-03-16T08:53:07.800Z,25.2831551,74.6371154
2021-03-16T12:29:08.240Z,25.2831551,74.6371154
2021-03-16T07:53:07.289Z,25.2831551,74.6371154
2021-03-16T07:57:47.371Z,24.9458196,75.9434208999999
2021-03-16T08:10:37.908Z,24.9458196,75.9434208999999
2021-03-16T10:41:39.870Z,25.2831551,74.6371154
2021-03-16T11:37:23.449Z,29.9091553783661,73.8799151033163
2021-03-16T11:57:41.657Z,26.7755024,75.8483126
2021-03-16T12:29:28.359Z,26.7772281,75.8474037
2021-03-16T13:00:40.880Z,26.8705286,75.5509601999999
2021-03-16T12:19:09.524Z,27.1518699,75.9347113
2021-03-16T11:44:32.928Z,26.8419275,76.0521170999999
2021-03-16T12:54:25.334Z,26.7631148,77.0132643
2021-03-16T05:13:35.389Z,26.0347017,76.6874701
2021-03-16T06:00:29.515Z,26.756212,76.15482
2021-03-16T09:01:01.741Z,26.7631148,77.0132643
2021-03-16T08:01:17.561Z,25.4473156,75.6440842
2021-03-16T10:13:40.062Z,26.756212,76.15482
2021-03-16T11:55:46.340Z,25.4473156,75.6440842
2021-03-16T12:31:51.697Z,26.7346668,76.9873477
2021-03-16T13:07:08.654Z,26.7631148,77.0132643
2021-03-16T09:19:44.856Z,26.756212,76.15482
2021-03-16T11:49:38.581Z,26.7631148,77.0132643
2021-03-16T19:15:14.753Z,26.7631148,77.0132643
2021-03-16T07:19:31.373Z,26.7631148,77.0132643
2021-03-16T07:13:25.337Z,26.7631148,77.0132643
2021-03-16T07:22:30.336Z,26.7631148,77.0132643
2021-03-16T10:04:14.719Z,26.7631148,77.0132643
2021-03-16T07:21:34.400Z,26.7631148,77.0132643
2021-03-16T07:23:20.861Z,26.7631148,77.0132643
2021-03-16T07:29:46.013Z,26.7631148,77.0132643
2021-03-16T07:29:52.670Z,26.7631148,77.0132643
2021-03-16T07:42:38.520Z,26.7631148,77.0132643
2021-03-16T07:59:49.529Z,26.7631148,77.0132643
2021-03-16T11:19:45.571Z,26.756212,76.15482
2021-03-16T11:20:59.532Z,26.7631148,77.0132643
2021-03-16T12:18:32.895Z,26.0347017,76.6874701
2021-03-16T14:05:15.913Z,26.0347017,76.6874701
2021-03-16T14:06:41.792Z,26.0347017,76.6874701
2021-03-16T14:10:38.199Z,26.0347017,76.6874701
2021-03-16T14:12:36.716Z,24.8686481,76.1247472
2021-03-16T14:14:21.200Z,26.0347017,76.6874701
2021-03-16T05:27:45.985Z,26.0347017,76.6874701
2021-03-16T08:51:46.121Z,24.8686481,76.1247472
2021-03-16T18:48:07.437Z,25.1629331,76.1709471
2021-03-16T04:39:51.749Z,26.0347017,76.6874701
2021-03-16T04:42:45.441Z,26.0331183525645,76.6875234246254
2021-03-16T04:44:55.226Z,26.0347017,76.6874701
2021-03-16T04:45:42.106Z,26.0347017,76.6874701
2021-03-16T08:06:35.319Z,26.0347017,76.6874701
2021-03-16T08:09:14.012Z,25.7795556,75.3927701
2021-03-16T08:12:01.111Z,24.8686481,76.1247472
2021-03-16T08:50:21.608Z,24.8686481,76.1247472
2021-03-16T08:52:24.028Z,25.7795556,75.3927701
2021-03-16T09:03:48.938Z,26.8905647,77.1715227999999
2021-03-16T09:16:26.691Z,26.8905647,77.1715227999999
2021-03-16T09:23:19.985Z,26.8905647,77.1715227999999
2021-03-16T09:28:41.103Z,26.7765231488951,75.8488576859235
2021-03-16T09:31:20.537Z,26.9124336,75.7872709
2021-03-16T09:34:04.420Z,26.9452805,77.2635038
2021-03-16T09:35:19.054Z,26.7756951,75.8481066
2021-03-16T09:54:38.687Z,27.3195908,75.0356169
2021-03-16T09:57:28.201Z,26.8955433,75.7487801
2021-03-17T10:03:56.208Z,26.1222001,76.3868797
2021-03-17T10:05:53.286Z,26.1222001,76.3868797
2021-03-17T10:08:06.611Z,26.1222001,76.3868797
2021-03-17T10:09:21.027Z,25.1603581,76.1705848
2021-03-17T10:10:13.798Z,25.1603581,76.1705848
2021-03-17T10:11:38.709Z,26.1222001,76.3868797
2021-03-17T10:13:59.255Z,25.1598724,76.1731208
2021-03-17T10:14:40.360Z,25.1598724,76.1731208
2021-03-17T10:59:25.115Z,25.1582833,76.1716717
2021-03-17T11:29:18.170Z,25.1582833,76.1716717
2021-03-17T11:39:55.127Z,26.1222001,76.3868797
2021-03-17T11:42:53.318Z,26.1222001,76.3868797
2021-03-17T11:45:00.711Z,28.2956531,75.8359645
2021-03-17T12:11:18.784Z,28.2956531,75.8359645
